ID_x,DELIVERY_DATE,DELIVERY_TIME,DELIVERY_MODE,DELIVERY_STATUS,INVOICE_AMOUNT,TAXES,CATERING_COST,SHOW_PRICE,DISCOUNT,GUEST_COUNT,PER_PERSON_RATE,LIVE_STALL_CHARGE,SETUP_CHARGE,EVENT_FACILITY_FEE,SERVER_CHARGE,GRATUITY,CATERING_STATUS,CATERING_LOCATION,ID_y,CATERING_ID,CATERING_DET_ID,ITEM_DESC,SPICE_LEVEL,QUANTITY,PRICE_x,DAIRY,GLUTEN,NUTS,VEGAN,COMMENTS,LNL_LOCATION,CREATED_DTTM,CREATED_BY_ID,UPDATED_DTTM,UPDATED_BY_ID,PRODUCT_ID,CATEGORY_NAME,CATEGORY_ID,PRODUCT_NAME,UNIT,PRICE_y,IS_DAIRY_FREE,IS_GLUTEN_FREE,IS_NUT_FREE,IS_VEGAN,EXCLUDE_ITEM
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43130.0,2582.0,4.0,GUTTI VEKKAYA,MEDIUM,2 Tray,260.0,1.0,1.0,-1.0,1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43131.0,2582.0,5.0,MUTTER PANNER,MEDIUM,2 Tray,280.0,-1.0,1.0,1.0,-1.0,Shahi Paneer,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43132.0,2582.0,8.0,NAAN - BUTTER,,200 Piece,600.0,-1.0,-1.0,1.0,-1.0,Cut in to 4 pieces,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43133.0,2582.0,9.0,BRIYANI - AMBUR VEG,MEDIUM,4 Tray,520.0,-1.0,1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43134.0,2582.0,10.0,SHAHI TUKDA,MEDIUM,2 Tray,260.0,-1.0,-1.0,-1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43135.0,2582.0,6.0,KARAIKUDI CHICKEN KORMA,MEDIUM,3 Tray,450.0,-1.0,1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43225.0,2582.0,7.0,GOAT CHUKKA,MEDIUM,3 Tray,840.0,1.0,1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43226.0,2582.0,11.0,AAM PANNA,,200 Cup,500.0,1.0,1.0,1.0,1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43228.0,2582.0,13.0,HALWA - CARROT,,2 Tray,240.0,-1.0,1.0,-1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43229.0,2582.0,21.0,RICE - BASMATI,,3 Tray,120.0,-1.0,-1.0,-1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43230.0,2582.0,15.0,PAPAD,,500 Piece,125.0,1.0,1.0,1.0,1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43231.0,2582.0,16.0,SALAD,,2 Tray,120.0,1.0,1.0,1.0,1.0,"Cucumbers, Carrots, Lime and onions",chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43232.0,2582.0,17.0,RAITHA,,2 Tray,80.0,-1.0,1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43233.0,2582.0,18.0,CHOCOLATE FOUNTAIN,,150 Person,300.0,-1.0,-1.0,1.0,1.0,"with strawberry, marshmellow, Graham crackers, Plumcake",chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43235.0,2582.0,20.0,CUTLERY ITEMS DISPOSABLE,,300 Person,450.0,1.0,1.0,-1.0,1.0,"Appetizer plate, Main course plate, spoons, forks, napkins, dessert cups, beverge cups, med and big size ziplocs",chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43240.0,2582.0,22.0,SAMBAR,MED,2 Tray,140.0,-1.0,1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43252.0,2582.0,12.0,BRIYANI - HYDERABAD CHICKEN DUM,MEDIUM,3 Tray,450.0,-1.0,1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43253.0,2582.0,23.0,VEG HAKKA NOODLES,MED,3 Tray,360.0,-1.0,-1.0,1.0,-1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43565.0,2582.0,24.0,TINDORA FRY,MED,2 Tray,280.0,1.0,1.0,-1.0,1.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43765.0,2582.0,25.0,RED WINE,,4 Bottle,100.0,0.0,0.0,0.0,0.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43766.0,2582.0,26.0,WHISKY - GLENFIDDICH,,4 Bottle,360.0,0.0,0.0,0.0,0.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43767.0,2582.0,27.0,WHITE WINE,,1 Bottle,25.0,0.0,0.0,0.0,0.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2582,1/7/2024,11:00:00,32,\N,7880.0,0.0,8000.0,8,1080.0,280,0.0,0.0,150.0,\N,1050,0,CONFIRMED,chapel,43768.0,2582.0,28.0,BEER,,24 Bottle,120.0,0.0,0.0,0.0,0.0,,chapel,1/9/2024 19:01,admin,\N,\N,,,,,,,,,,,
2583,12/9/2023,11:30:00,30,\N,65.0,0.0,65.0,9,0.0,1,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43137.0,2583.0,1.0,BRIYANI - AMBUR VEG,MEDIUM,1/2 Tray,65.0,0.0,1.0,1.0,0.0,,chapel,12/9/2023 15:14,admin,\N,\N,,,,,,,,,,,
2584,12/12/2023,11:15:00,30,\N,143.0,0.0,143.0,9,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,jacksonville,43142.0,2584.0,1.0,BUTTER CHICKEN,MILD,1/2 Tray,75.0,-1.0,1.0,1.0,-1.0,,jacksonville,12/9/2023 23:47,durham,\N,\N,,,,,,,,,,,
2584,12/12/2023,11:15:00,30,\N,143.0,0.0,143.0,9,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,jacksonville,43143.0,2584.0,2.0,NAAN - BUTTER,,3 Piece,9.0,-1.0,-1.0,1.0,-1.0,,jacksonville,12/9/2023 23:47,durham,\N,\N,,,,,,,,,,,
2584,12/12/2023,11:15:00,30,\N,143.0,0.0,143.0,9,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,jacksonville,43144.0,2584.0,3.0,NAAN - GARLIC,,3 Piece,9.0,-1.0,-1.0,1.0,-1.0,,jacksonville,12/9/2023 23:47,durham,\N,\N,,,,,,,,,,,
2584,12/12/2023,11:15:00,30,\N,143.0,0.0,143.0,9,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,jacksonville,43145.0,2584.0,4.0,RICE - BASMATI,,1/2 Tray,20.0,1.0,1.0,1.0,1.0,,jacksonville,12/9/2023 23:47,durham,\N,\N,,,,,,,,,,,
2584,12/12/2023,11:15:00,30,\N,143.0,0.0,143.0,9,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,jacksonville,43146.0,2584.0,5.0,SAMOSA,,15 Piece,30.0,-1.0,-1.0,1.0,-1.0,16 OZ ONLY TAMARIND,jacksonville,12/9/2023 23:47,durham,\N,\N,,,,,,,,,,,
2585,12/10/2023,17:30:00,30,\N,276.0,0.0,276.0,8,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43147.0,2585.0,1.0,NAAN - BUTTER,MILD,7 Piece,21.0,-1.0,-1.0,1.0,-1.0,,chapel,12/9/2023 20:38,admin,\N,\N,,,,,,,,,,,
2585,12/10/2023,17:30:00,30,\N,276.0,0.0,276.0,8,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43148.0,2585.0,2.0,CHICKEN TIKKA MASALA,MILD,1/2 Tray,75.0,-1.0,1.0,1.0,-1.0,,chapel,12/9/2023 20:38,admin,\N,\N,,,,,,,,,,,
2585,12/10/2023,17:30:00,30,\N,276.0,0.0,276.0,8,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43149.0,2585.0,3.0,BRIYANI - BONELESS CHICKEN,MILD,1/2 Tray,80.0,-1.0,1.0,1.0,-1.0,,chapel,12/9/2023 20:38,admin,\N,\N,,,,,,,,,,,
2585,12/10/2023,17:30:00,30,\N,276.0,0.0,276.0,8,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43150.0,2585.0,4.0,GOBI MANCHURIAN,MILD,1/4 Tray,35.0,1.0,-1.0,1.0,1.0,,chapel,12/9/2023 20:38,admin,\N,\N,,,,,,,,,,,
2585,12/10/2023,17:30:00,30,\N,276.0,0.0,276.0,8,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43151.0,2585.0,5.0,RAITHA,MILD,1/4 Tray,10.0,-1.0,1.0,1.0,-1.0,,chapel,12/9/2023 20:38,admin,\N,\N,,,,,,,,,,,
2585,12/10/2023,17:30:00,30,\N,276.0,0.0,276.0,8,0.0,12,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43152.0,2585.0,6.0,TANDOORI CHICKEN,MILD,22 Piece,55.0,0.0,0.0,1.0,0.0,,chapel,12/9/2023 20:38,admin,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43153.0,2586.0,1.0,SAMOSA,MILD,30 pieces,60.0,-1.0,-1.0,1.0,-1.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43154.0,2586.0,2.0,KNOCKOUT CHICKEN,MILD,1/2 tray,80.0,-1.0,-1.0,1.0,-1.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43155.0,2586.0,3.0,MANGO LIME CHICKEN,MILD,1/2 tray,75.0,-1.0,1.0,-1.0,1.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43156.0,2586.0,4.0,PANEER TIKKA MASALA,MILD,1/2 gtray,70.0,-1.0,1.0,1.0,-1.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43157.0,2586.0,5.0,BRIYANI - HYDERABAD CHICKEN DUM,MILD,1 tray,150.0,-1.0,1.0,1.0,-1.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43158.0,2586.0,6.0,RICE - BASMATI,MILD,1 tray,40.0,1.0,1.0,1.0,1.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43159.0,2586.0,5.0,GULAB JAMUN,MILD,45 pieces,45.0,0.0,0.0,1.0,0.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43160.0,2586.0,6.0,NAAN - PLAIN,MILD,15 PIECES,37.5,0.0,0.0,1.0,0.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2586,12/10/2023,18:30:00,32,\N,602.5,51.21,803.71,9,0.0,30,0.0,0.0,150.0,\N,0,0,CONFIRMED,chapel,43161.0,2586.0,7.0,NAAN - GARLIC,MILD,15 PIECES,45.0,0.0,0.0,1.0,0.0,,chapel,12/9/2023 22:12,chapelhill,\N,\N,,,,,,,,,,,
2587,12/16/2023,11:30:00,32,\N,1609.0,0.0,1859.0,8,100.0,100,0.0,200.0,150.0,\N,0,0,CANCELLED,chapel,43164.0,2587.0,2.0,NAAN - BUTTER,,40 Piece,120.0,-1.0,-1.0,1.0,-1.0,,chapel,12/12/2023 18:45,admin,\N,\N,,,,,,,,,,,
2587,12/16/2023,11:30:00,32,\N,1609.0,0.0,1859.0,8,100.0,100,0.0,200.0,150.0,\N,0,0,CANCELLED,chapel,43166.0,2587.0,3.0,PANEER BUTTER MASALA,MED,2 Tray,280.0,-1.0,1.0,1.0,-1.0,,chapel,12/12/2023 18:45,admin,\N,\N,,,,,,,,,,,
2587,12/16/2023,11:30:00,32,\N,1609.0,0.0,1859.0,8,100.0,100,0.0,200.0,150.0,\N,0,0,CANCELLED,chapel,43170.0,2587.0,6.0,HALWA - CHIKOO,,1 Tray,120.0,-1.0,-1.0,-1.0,-1.0,,chapel,12/12/2023 18:45,admin,\N,\N,,,,,,,,,,,
2587,12/16/2023,11:30:00,32,\N,1609.0,0.0,1859.0,8,100.0,100,0.0,200.0,150.0,\N,0,0,CANCELLED,chapel,43249.0,2587.0,1.0,LIVE COUNTER - SAMOSA CHOLE CHAAT,MED,100 Person,699.0,-1.0,1.0,1.0,1.0,,chapel,12/12/2023 18:45,admin,\N,\N,508.0,APPETIZER - VEG,1.0,LIVE COUNTER - SAMOSA CHOLE CHAAT,33.0,6.99,0,1,1,1,0
2587,12/16/2023,11:30:00,32,\N,1609.0,0.0,1859.0,8,100.0,100,0.0,200.0,150.0,\N,0,0,CANCELLED,chapel,43250.0,2587.0,4.0,DAL MAKHANI,MED,1 Tray,130.0,-1.0,1.0,1.0,-1.0,,chapel,12/12/2023 18:45,admin,\N,\N,,,,,,,,,,,
2587,12/16/2023,11:30:00,32,\N,1609.0,0.0,1859.0,8,100.0,100,0.0,200.0,150.0,\N,0,0,CANCELLED,chapel,43251.0,2587.0,5.0,VARIETY RICE - BISIBELEBATH,MED,2 Tray,260.0,-1.0,1.0,-1.0,-1.0,,chapel,12/12/2023 18:45,admin,\N,\N,,,,,,,,,,,
2588,12/13/2023,11:30:00,30,\N,176.0,0.0,176.0,9,0.0,11,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43187.0,2588.0,1.0,CHICKEN TIKKA MASALA,MILD,1/2 tray,75.0,0.0,1.0,1.0,0.0,,chapel,12/11/2023 15:49,chapelhill,\N,\N,,,,,,,,,,,
2588,12/13/2023,11:30:00,30,\N,176.0,0.0,176.0,9,0.0,11,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43188.0,2588.0,2.0,MALAI KOFTA,MILD,1/4 tray,32.5,0.0,0.0,0.0,0.0,,chapel,12/11/2023 15:49,chapelhill,\N,\N,,,,,,,,,,,
2588,12/13/2023,11:30:00,30,\N,176.0,0.0,176.0,9,0.0,11,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43189.0,2588.0,3.0,CHANNA MASALA,MILD,1/4 trayt,32.5,1.0,1.0,1.0,1.0,,chapel,12/11/2023 15:49,chapelhill,\N,\N,,,,,,,,,,,
2588,12/13/2023,11:30:00,30,\N,176.0,0.0,176.0,9,0.0,11,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43190.0,2588.0,4.0,NAAN - BUTTER,MILD,6 pieces,18.0,0.0,0.0,1.0,0.0,,chapel,12/11/2023 15:49,chapelhill,\N,\N,,,,,,,,,,,
2588,12/13/2023,11:30:00,30,\N,176.0,0.0,176.0,9,0.0,11,0.0,0.0,0.0,\N,0,0,CONFIRMED,chapel,43191.0,2588.0,5.0,NAAN - GARLIC,MILD,6 pieces,18.0,0.0,0.0,1.0,0.0,,chapel,12/11/2023 15:49,chapelhill,\N,\N,,,,,,,,,,,
2589,12/10/2023,13:30:00,30,\N,40.0,3.4,43.4,9,0.0,10,0.0,0.0,0.0,\N,0,0,CONFIRMED,durham,43172.0,2589.0,1.0,CHICKEN 65,MILD,1/4 TR,40.0,-1.0,-1.0,-1.0,-1.0,,durham,12/10/2023 17:43,durham,\N,\N,,,,,,,,,,,
2590,5/26/2024,19:00:00,30,\N,1700.0,0.0,1700.0,8,0.0,300,0.0,0.0,0.0,\N,0,0,INQUIRY,undecided,43173.0,2590.0,1.0,RASAMALAI,NONE,300 Piece,600.0,-1.0,-1.0,-1.0,-1.0,,chapel,12/11/2023 0:53,Admin,\N,\N,,,,,,,,,,,
2590,5/26/2024,19:00:00,30,\N,1700.0,0.0,1700.0,8,0.0,300,0.0,0.0,0.0,\N,0,0,INQUIRY,undecided,43174.0,2590.0,2.0,KULFI - MANGO (MINI SIZE),NONE,300 Cup,600.0,-1.0,-1.0,-1.0,-1.0,,chapel,12/11/2023 0:53,Admin,\N,\N,,,,,,,,,,,
2590,5/26/2024,19:00:00,30,\N,1700.0,0.0,1700.0,8,0.0,300,0.0,0.0,0.0,\N,0,0,INQUIRY,undecided,43175.0,2590.0,3.0,MANGO MOUSSE,NONE,5 Tray,500.0,-1.0,-1.0,1.0,-1.0,,chapel,12/11/2023 0:53,Admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43176.0,2591.0,1.0,CHICKEN MANCHURIAN,MED,1 Tray,160.0,-1.0,-1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43177.0,2591.0,2.0,GOBI PEPPER FRY,MED,1 Tray,140.0,-1.0,-1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43178.0,2591.0,3.0,BRIYANI - BONELESS CHICKEN,MED,1 Tray,160.0,-1.0,1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43179.0,2591.0,4.0,BRIYANI - HYDERABAD VEG DUM,MED,1/2 Tray,65.0,-1.0,1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43180.0,2591.0,5.0,NAAN - GARLIC,,25 Piece,75.0,-1.0,-1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43181.0,2591.0,6.0,MALAI KOFTA,MED,1/2 Tray,65.0,-1.0,-1.0,-1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43182.0,2591.0,7.0,KADAI PANEER,MED,1/2 Tray,70.0,-1.0,1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43183.0,2591.0,8.0,VEG HAKKA NOODLES,MED,1/2 Tray,60.0,-1.0,-1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43184.0,2591.0,9.0,DOUBLE KA MEETHA,MED,1 Tray,120.0,-1.0,-1.0,-1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43185.0,2591.0,10.0,RAITHA,MED,1/2 Tray,20.0,-1.0,1.0,1.0,-1.0,,chapel,12/11/2023 2:06,admin,\N,\N,,,,,,,,,,,
2591,12/16/2023,11:15:00,31,\N,1354.4,0.0,1629.4,8,0.0,60,0.0,200.0,75.0,\N,0,0,CANCELLED,chapel,43186.0,2591.0,11.0,LIVE COUNTER - SAMOSA CHOLE CHAAT,MED,60 Person,419.4,0.0,1.0,1.0,1.0,,chapel,12/11/2023 2:06,admin,\N,\N,508.0,APPETIZER - VEG,1.0,LIVE COUNTER - SAMOSA CHOLE CHAAT,33.0,6.99,0,1,1,1,0
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43192.0,2592.0,1.0,BRIYANI - HYDERABAD VEG DUM,MED,3/4 Tray,97.5,-1.0,1.0,1.0,-1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43193.0,2592.0,2.0,VARIETY RICE - BISIBELEBATH,MED,3/4 Tray,97.5,-1.0,1.0,-1.0,-1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43194.0,2592.0,3.0,VEG KOTHU PAROTA,MED,3/4 Tray,90.0,-1.0,-1.0,1.0,-1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43195.0,2592.0,4.0,IDLI,,60 Piece,120.0,1.0,1.0,1.0,-1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43196.0,2592.0,5.0,SAMBAR,MED,3/4 Tray,52.5,-1.0,1.0,1.0,-1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43197.0,2592.0,6.0,CHUTNEY - COCONUT,MED,1/4 Tray,12.5,1.0,1.0,1.0,1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43198.0,2592.0,7.0,CHUTNEY - TOMATO,MED,1/4 Tray,12.5,1.0,1.0,1.0,1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43199.0,2592.0,8.0,GOBI PEPPER FRY,MED,3/4 Tray,105.0,-1.0,-1.0,1.0,-1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
2592,12/14/2023,17:00:00,30,\N,810.0,0.0,810.0,9,0.0,35,0.0,0.0,0.0,\N,0,0,CANCELLED,chapel,43200.0,2592.0,9.0,CHAPPATI,,45 Piece,45.0,1.0,-1.0,1.0,1.0,,chapel,12/12/2023 2:33,admin,\N,\N,,,,,,,,,,,
