ID,CATERING_ID,CATERING_DET_ID,ITEM_DESC,SPICE_LEVEL,QUANTITY,PRICE,DAIRY,GLUTEN,NUTS,VEGAN,COMMENTS,LNL_LOCATION,CREATED_DTTM,CREATED_BY_ID,UPDATED_DTTM,UPDATED_BY_ID
42806,2546,3,VARIETY RICE - VEG FRIED RICE,MED,3 trays,330,-1,-1,1,-1,,durham,12/1/2023 23:11,durham,\N,\N
42808,2546,8,RASAMALAI,NA,320 pcs,640,-1,-1,-1,-1,,durham,12/1/2023 23:11,durham,\N,\N
42809,2546,1,CHILI BABY CORN,MED,2.5 trays,350,1,-1,1,1,Babycorn and Mushroom,durham,12/1/2023 23:11,durham,\N,\N
42810,2534,7,BRIYANI - HYDERABAD VEG DUM,MED,1/2 Tray,65,-1,1,1,-1,,chapel,12/2/2023 17:19,chapelhill,\N,\N
42811,2453,9,SOYA CHAAP,MILD-MEDIUM,1 Tray,150,-1,-1,-1,-1,,durham,12/15/2023 23:05,durham,\N,\N
42812,2547,1,VEG - SAMOSA CHAAT,MED,40 Piece,160,-1,-1,1,-1,need live station kadai set up,raleigh,12/1/2023 14:38,admin,\N,\N
42813,2547,2,BRIYANI - HYDERABAD CHICKEN DUM,MED,1 Tray,150,-1,1,1,-1,,raleigh,12/1/2023 14:38,admin,\N,\N
42814,2547,3,KNOCKOUT CHICKEN,MED,1/2 Tray,80,-1,-1,1,-1,,raleigh,12/1/2023 14:38,admin,\N,\N
42815,2547,4,PANEER BUTTER MASALA,MED,1/2 Tray,70,-1,1,1,-1,,raleigh,12/1/2023 14:38,admin,\N,\N
42816,2547,5,MADRAS CHICKEN CURRY,MED,1/2 Tray,75,1,1,1,-1,,raleigh,12/1/2023 14:38,admin,\N,\N
42820,2547,9,BRIYANI - HYDERABAD VEG DUM,MED,1/2 Tray,65,-1,1,1,-1,,raleigh,12/1/2023 14:38,admin,\N,\N
42821,2547,6,CHAPPATI,NA,60 Piece,60,1,-1,1,1,,raleigh,12/1/2023 14:38,admin,\N,\N
42822,2547,8,HALWA - CARROT,NA,1/2 Tray,60,-1,1,-1,-1,,raleigh,12/1/2023 14:38,admin,\N,\N
42823,2549,1,SOYA CHAAP,MEDIUM,3 Tray,450,-1,-1,-1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42824,2549,2,VEG - SAMOSA CHAAT,MEDIUM,200 guests,1000,-1,-1,1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42825,2549,3,DAL MAKHANI,MEDIUM,3 Tray,390,-1,1,1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42826,2549,4,MUTTER PANNER,MEDIUM,3 Tray,420,-1,1,1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42827,2549,5,MALAI KOFTA,MEDIUM,3 Tray,390,-1,-1,-1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42828,2549,6,BRIYANI - AMBUR VEG,MEDIUM,4 Tray,520,-1,1,1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42829,2549,7,RAITHA,NA,1 Tray,40,-1,1,1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42830,2549,8,ONIONS AND CHILLI,NA,1 Tray,50,1,1,1,1,,chapel,11/30/2023 0:19,admin,\N,\N
42831,2549,9,HALWA - MOONG DAL,NA,1.5 tray,180,-1,-1,-1,-1,,chapel,11/30/2023 0:19,admin,\N,\N
42832,2549,10,LIVE STATION - NAAN - BULK RATE,NA,200 guests,1398,1,-1,1,-1,"Plain, Butter, Garlic",chapel,11/30/2023 0:19,admin,\N,\N
42833,2550,1,BRIYANI - AMBUR VEG,MEDIUM,14 Tray,1820,-1,1,1,-1,Include Paneer,chapel,12/5/2023 23:54,admin,\N,\N
42834,2550,2,VARIETY RICE - CURD RICE,MEDIUM,16 Tray,1440,-1,1,1,-1,Fruits and Cashews,chapel,12/5/2023 23:54,admin,\N,\N
42836,2551,1,BRIYANI - HYDERABAD VEG DUM,MED,3/4 tr,97.5,-1,-1,-1,-1,,durham,11/30/2023 16:01,durham,\N,\N
42837,2551,2,BRIYANI - BONELESS CHICKEN,MED,1 Tray,160,-1,-1,-1,-1,,durham,11/30/2023 16:01,durham,\N,\N
42839,2551,4,SAMOSA,NA,50 Piece,100,-1,-1,-1,-1,,durham,11/30/2023 16:01,durham,\N,\N
42840,2551,5,CHICKEN 65,MED,3/4 tr,120,-1,-1,-1,-1,,durham,11/30/2023 16:01,durham,\N,\N
42841,2551,6,CHILLI PANEER,MED,3/4 Tray,105,-1,-1,-1,-1,,durham,11/30/2023 16:01,durham,\N,\N
42843,2552,1,BRIYANI - HYDERABAD CHICKEN DUM,SPICY,1/2 tray,75,0,1,1,0,,chapel,11/30/2023 17:03,chapelhill,\N,\N
42844,2554,1,VEGETABLE CUTLET,MED,30 pieces,90,-1,-1,1,-1,,chapel,12/6/2023 18:12,admin,\N,\N
42845,2554,1,CHICKEN LOLLIPOP,MED,22 Piece,88,-1,-1,1,-1,,chapel,12/6/2023 18:12,admin,\N,\N
42846,2517,7,SAMOSA,MED,40 Piece,80,-1,-1,-1,-1,,durham,12/1/2023 0:24,admin,\N,\N
42847,2555,1,BRIYANI - HYDERABAD CHICKEN DUM,MED,1/2 tr,75,0,1,1,0,2 portion hydrabad veg dum biryani (medium) - paid,durham,12/1/2023 1:38,durham,\N,\N
42848,2546,4,PANEER PASANDA,MED,2.5 trays,350,-1,-1,-1,-1,,durham,12/1/2023 23:11,durham,\N,\N
42849,2546,2,SOUP - VEG MANCHURIAN,MED,3 trays,240,-1,-1,-1,-1,,durham,12/1/2023 23:11,durham,\N,\N
42850,2546,5,METHI CHAMAN,MED,2.5 trays,325,-1,-1,-1,-1,,durham,12/1/2023 23:11,durham,\N,\N
42851,2546,9,MASALA CHAI,NA,50 cups,100,-1,1,1,-1,8 oz cup - to be delivered at 3:30pm,durham,12/1/2023 23:11,durham,\N,\N
42852,2556,1,MANCHURIAN BALLS,MEDIUM,3/4 Tray,120,0,0,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42853,2556,2,CHICKEN 65,MEDIUM,1/2 Tray,80,0,0,1,0,Andra Chicken 65,durham,12/1/2023 20:03,admin,\N,\N
42854,2556,3,VILLAGE CHICKEN CURRY,MEDIUM,3/4 Tray,112.5,0,1,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42855,2556,4,SHAAM SAVERA,MEDIUM,3/4 Tray,105,0,1,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42856,2556,5,NAAN - ROMALI ROTI,MEDIUM,50 Piece,175,0,0,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42857,2556,6,VARIETY RICE - KASHMIRI SAFFRON PULAO,MEDIUM,1/2 Tray,65,0,1,0,0,,durham,12/1/2023 20:03,admin,\N,\N
42858,2556,7,BRIYANI - BONELESS CHICKEN,MEDIUM,3/4 Tray,120,0,1,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42859,2556,8,MASALA CHAI,NONE,30 Cup,60,0,1,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42860,2556,9,RAITHA,MEDIUM,1/4 Tray,10,0,1,1,0,,durham,12/1/2023 20:03,admin,\N,\N
42861,2557,1,GOBI MANCHURIAN,MEDIUM,3/4 Tray,105,1,-1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42862,2557,2,CHILI GARLIC MUSHROOM,MEDIUM,3/4 Tray,105,1,-1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42863,2557,3,PANEER TIKKA,MEDIUM,3/4 Tray,105,-1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42864,2557,4,CHICKEN TIKKA,MEDIUM,3/4Tray,480,-1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42865,2557,5,GOAT CHUKKA,MEDIUM,3/4 Tray,240,1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42866,2557,6,SHRIMP 65,MEDIUM,3/4 Tray,210,-1,-1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42867,2557,7,MANGO LIME PANEER,MEDIUM,3/4 Tray,105,-1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42869,2557,9,CHANNA MASALA,MEDIUM,1/2 Tray,65,1,1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42871,2557,11,BUTTER CHICKEN,MEDIUM,3/4 Tray,112.5,-1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42872,2557,12,LAMB ROGAN JOSH,MEDIUM,3/4 Tray,135,-1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42873,2557,13,TANDOORI ROTI,NONE,20 Piece,50,1,-1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42875,2557,15,NAAN - GARLIC,NONE,20 Piece,60,-1,-1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42876,2557,16,NAAN - PLAIN,NONE,20 Piece,50,-1,-1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42878,2557,18,RICE - BASMATI,NONE,1.25 Tray,50,1,1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42879,2557,19,PAPAD,NONE,100 Piece,25,1,1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42880,2557,20,ONIONS AND CHILLI,NONE,1/2 Tray,25,1,1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42881,2557,21,CHUTNEY - MINT,NONE,1/4 Tray,7.5,-1,1,1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42882,2557,22,CHUTNEY - TAMARIND,NONE,1/4 Tray,7.5,1,1,1,1,,raleigh,12/5/2023 23:16,admin,\N,\N
42883,2557,23,RASAMALAI,NONE,60 Piece,120,-1,-1,-1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42884,2557,24,KULFI - PISTACIO,NONE,60 Cup,180,-1,-1,-1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42886,2558,1,SAMOSA,MED,25 Piece,50,0,0,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42887,2558,2,CHILLI PANEER,MED,1/2 Tray,70,0,0,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42888,2558,3,SHRIMP 65,MED,1/2 Tray,110,0,0,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42889,2558,4,CHICKEN TIKKA,MED,1/2 Tray,80,0,1,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42890,2558,5,TOFU VINDALOO,MED,1/2 Tray,65,1,1,1,1,,raleigh,12/1/2023 21:22,admin,\N,\N
42891,2558,6,LAMB ROGAN JOSH,MED,1/2 Tray,90,0,1,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42892,2558,7,NAAN - GARLIC,NA,10 Piece,30,0,0,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42893,2558,8,BRIYANI - BONELESS CHICKEN,MED,1/2 Tray,80,0,1,1,0,Chicken 65,raleigh,12/1/2023 21:22,admin,\N,\N
42894,2558,9,GULAB JAMUN,NA,50 Piece,50,0,0,1,0,,raleigh,12/1/2023 21:22,admin,\N,\N
42895,2559,1,CHANNA MASALA,MED,1/2 Tray,65,1,1,1,1,,chapel,12/1/2023 23:04,admin,\N,\N
42896,2559,2,MALAI KOFTA,MED,1/2 Tray,65,0,0,0,0,,chapel,12/1/2023 23:04,admin,\N,\N
42897,2559,3,SAAG PANEER,MED,1/2 Tray,70,0,1,1,0,,chapel,12/1/2023 23:04,admin,\N,\N
42898,2559,4,PANEER TIKKA MASALA,MED,1/2 Tray,70,0,1,1,0,,chapel,12/1/2023 23:04,admin,\N,\N
42899,2559,5,NAAN - GARLIC,NA,10 Piece,30,0,0,1,0,,chapel,12/1/2023 23:04,admin,\N,\N
42900,2559,6,RICE - BASMATI,NA,1/2 Tray,20,1,1,1,1,,chapel,12/1/2023 23:04,admin,\N,\N
42901,2560,1,GOBI MANCHURIAN,MED,1/2 Tray,70,1,-1,1,1,,raleigh,12/2/2023 0:02,admin,\N,\N
42902,2560,2,BRIYANI - HYDERABAD CHICKEN DUM,MED,1/2 Tray,75,-1,1,1,-1,,raleigh,12/2/2023 0:02,admin,\N,\N
42903,2560,3,BRIYANI - HYDERABAD VEG DUM,MED,1/4 Tray,32.5,-1,1,1,-1,,raleigh,12/2/2023 0:02,admin,\N,\N
42904,2561,1,SHRIMP COCKTAIL,MED,3 Tray,900,-1,1,1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42905,2561,2,BASIL BRUSCHETTA W/TOASTED BREAD,MED,2 Tray,350,-1,-1,1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42906,2561,3,ANTIPASTO PLATTER WITH OLIVES,MED,4 Tray,1000,-1,-1,1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42907,2561,4,ARTICHOKE AND SPINACH DIP,MED,1 Tray,150,-1,1,1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42908,2561,5,GRILLED SCALLOPS,MED,2 Tray,680,-1,1,1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42909,2561,6,BROWNIES,NA,75 Piece,150,-1,-1,-1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42910,2561,7,CHEESECAKE,NA,50 Piece,400,-1,-1,-1,-1,,jacksonville,12/6/2023 19:46,durham,\N,\N
42911,2562,1,BRIYANI - AMBUR VEG,MED,2 Tray,260,-1,1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42912,2562,2,BRIYANI - BONELESS CHICKEN,MED,1.5 Tray,240,-1,1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42913,2562,3,SHAAM SAVERA,MED,1.5 Tray,210,-1,1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42914,2562,4,PANEER TIKKA MASALA,MED,1 Tray,140,-1,1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42915,2562,5,SHRIMP 65,MED,1 Tray,220,-1,-1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42916,2562,6,MINI SAMOSA,MED,200 Bottle,150,-1,-1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42917,2562,7,BUTTER CHICKEN,MED,2 Tray,300,-1,1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42918,2562,8,RICE - BASMATI,MED,2 Tray,80,1,1,1,1,,durham,12/6/2023 19:46,durham,\N,\N
42919,2562,9,NAAN - GARLIC,MED,25 Piece,75,-1,-1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42920,2562,10,NAAN - BUTTER,MED,25 Piece,75,-1,-1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42921,2562,11,NAAN - BULLET,MED,10 Piece,30,-1,-1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42922,2562,12,CHICKEN 65,MED,1.5 Tray,240,-1,-1,1,-1,,durham,12/6/2023 19:46,durham,\N,\N
42924,2534,8,RAITHA,MILD,1/4 tray,10,0,1,1,0,,chapel,12/2/2023 17:19,chapelhill,\N,\N
42925,2563,1,CHICKEN MARSALA,MED,1 Tray,160,-1,-1,-1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42926,2563,2,GRILLED ATLANTIC SALMON,MED,1 Piece,12,-1,-1,-1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42928,2563,4,GREEN BEANS ALMANDINE,MED,1 Tray,140,-1,-1,-1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42929,2563,5,BUTTER CHICKEN,MED,1 Tray,150,-1,1,1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42930,2563,6,NAAN - GARLIC,NA,1 Piece,3,-1,-1,1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42931,2563,7,FRENCH ROLL,NA,1 Piece,1.5,-1,-1,-1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42932,2563,3,SMASHED POTATOES (GARLIC  PARMESAN),MED,1 Tray,75,-1,-1,-1,-1,,jacksonville,12/2/2023 18:04,durham,\N,\N
42934,2564,2,SAMOSA,LOW,15 Piece,30,-1,-1,1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42935,2564,3,TANDOORI CHICKEN,LOW,20 Piece,50,-1,-1,1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42936,2564,4,LAMB TIKKA MASALA,LOW,1/2 Tray,90,-1,1,1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42938,2564,6,SALMON TIKKA MASALA,LOW,1/2 Tray,95,-1,-1,1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42940,2564,8,BRIYANI - BONELESS CHICKEN,LOW,1/2 Tray,80,-1,1,1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42941,2564,9,MIXED VEGETABLE SABZI,LOW,1/2 Tray,65,1,1,1,1,,chapel,12/8/2023 15:01,admin,\N,\N
42942,2564,10,CHICKEN BUTTER MASALA,LOW,1/2 Tray,75,-1,-1,-1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42943,2564,11,RICE - BASMATI,NA,1/2 Tray,20,1,1,1,1,,chapel,12/8/2023 15:01,admin,\N,\N
42944,2565,1,BRIYANI - THALAPAKATTU CHICKEN,MED,2 tray,300,0,1,1,0,,raleigh,12/3/2023 4:33,Raleigh,\N,\N
42945,2565,2,BRIYANI - HYDERABAD VEG DUM,MED,1/2 tray,65,0,1,1,0,,raleigh,12/3/2023 4:33,Raleigh,\N,\N
42946,2565,3,CHICKEN 65,MED,1 tray,160,0,0,1,0,chicken 555,raleigh,12/3/2023 4:33,Raleigh,\N,\N
42947,2565,4,VEG KOTHU PAROTA,MED,1 tray,120,0,0,1,0,,raleigh,12/3/2023 4:33,Raleigh,\N,\N
42949,2220,7,NAVRATAN KORMA,MED,2 tr,260,-1,1,1,-1,,durham,2/20/2024 2:09,0,\N,\N
42950,2220,15,LIVE STATION - NAAN,NA,150Person Person,1498.5,1,-1,1,1,"garlic naan ,butter naan ,aloo kulcha, onion kulcha",durham,2/20/2024 2:09,0,\N,\N
42951,2220,4,SARSAN KA SAAG,MED,2 tr,260,1,1,1,1,,durham,2/20/2024 2:09,0,\N,\N
42952,2220,18,HALWA - MOONG DAL,NA,1 Tray,120,-1,-1,-1,-1,,durham,2/20/2024 2:09,0,\N,\N
42953,2566,1,SAAG TOFU,MEDIUM,1/2 Tray,65,1,1,1,1,,durham,12/5/2023 22:30,admin,\N,\N
42954,2566,2,PANEER TIKKA MASALA,MEDIUM,1/2 Tray,70,-1,1,1,-1,,durham,12/5/2023 22:30,admin,\N,\N
42955,2566,3,TOFU VINDALOO,MEDIUM,1/2 Tray,65,1,1,1,1,vegan,durham,12/5/2023 22:30,admin,\N,\N
42956,2566,5,BUTTER CHICKEN,MEDIUM,1/2 Tray,75,-1,1,1,-1,,durham,12/5/2023 22:30,admin,\N,\N
42957,2566,6,NAAN - GARLIC,MEDIUM,15 Piece,45,-1,-1,1,-1,,durham,12/5/2023 22:30,admin,\N,\N
42958,2566,7,NAAN - CHEESE SPINACH,MEDIUM,15 Piece,45,-1,-1,1,-1,,durham,12/5/2023 22:30,admin,\N,\N
42960,2566,9,RICE - BASMATI,NONE,3/4 Tray,30,1,1,1,1,,durham,12/5/2023 22:30,admin,\N,\N
42961,2566,4,MUTTER TOFU,MEDIUM,1/2 Tray,65,-1,1,1,-1,,durham,12/5/2023 22:30,admin,\N,\N
42962,2567,1,BRIYANI - HYDERABAD CHICKEN DUM,MED,1/2 Tray,75,-1,1,1,-1,,raleigh,12/4/2023 21:26,admin,\N,\N
42965,2535,1,BRIYANI - HYDERABAD VEG DUM,MED,1.25 Tray,162.5,-1,1,1,-1,,chapel,12/8/2023 16:57,chapelhill,\N,\N
42966,2535,2,ALOO GOBI MASALA,MED,1.25 Tray,175,1,1,1,1,make it dry,chapel,12/8/2023 16:57,chapelhill,\N,\N
42967,2535,3,DUM ALOO,MED,1.25 Tray,162.5,-1,1,1,-1,,chapel,12/8/2023 16:57,chapelhill,\N,\N
42968,2535,7,GULAB JAMUN,NA,60 pieces,60,-1,-1,1,-1,,chapel,12/8/2023 16:57,chapelhill,\N,\N
42969,2535,8,RAITHA,NA,1/2 Tray,20,-1,1,1,-1,,chapel,12/8/2023 16:57,chapelhill,\N,\N
42970,2535,9,SALNA,MED,1/2 Tray,25,1,1,1,1,,chapel,12/8/2023 16:57,chapelhill,\N,\N
42971,2567,2,LAMB CHUKKA,MED,1/2 Tray,100,-1,-1,-1,-1,,raleigh,12/4/2023 21:26,admin,\N,\N
42972,2568,1,NAAN - PLAIN,NA,6 Piece,15,-1,-1,1,-1,,chapel,12/5/2023 20:47,admin,\N,\N
42973,2568,2,NAAN - GARLIC,NA,6 Piece,18,-1,-1,1,-1,,chapel,12/5/2023 20:47,admin,\N,\N
42974,2568,3,RICE - BASMATI,NA,1 Tray,40,1,1,1,1,,chapel,12/5/2023 20:47,admin,\N,\N
42975,2568,4,BRIYANI - HYDERABAD VEG DUM,MILD,1/4 Tray,32.5,-1,1,1,-1,NO GHEE,chapel,12/5/2023 20:47,admin,\N,\N
42976,2568,5,GOBI MANCHURIAN,MILD,1/2 Tray,70,1,-1,1,1,,chapel,12/5/2023 20:47,admin,\N,\N
42977,2568,6,BAINGAN BHARTA,MILD,1/2 Tray,65,1,1,1,1,,chapel,12/5/2023 20:47,admin,\N,\N
42978,2568,7,PANEER TIKKA MASALA,MILD,1/2 Tray,70,-1,1,1,-1,With Tofu no Paneer,chapel,12/5/2023 20:47,admin,\N,\N
42979,2568,8,SAAG PANEER,MILD,1/2 Tray,70,-1,1,1,-1,,chapel,12/5/2023 20:47,admin,\N,\N
42980,2568,9,GUTTI VEKKAYA,MILD,1/4 Tray,32.5,1,1,-1,1,NO GHEE,chapel,12/5/2023 20:47,admin,\N,\N
42981,2568,10,DAL TADKA,MILD,1/4 Tray,32.5,-1,1,1,-1,NO GHEE,chapel,12/5/2023 20:47,admin,\N,\N
42982,2567,3,RAITHA,MED,1/4 Tray,10,0,1,1,0,,raleigh,12/4/2023 21:26,admin,\N,\N
42983,2569,1,SAMOSA,MED,90 Piece,180,-1,-1,1,-1,,chapel,12/8/2023 21:21,admin,\N,\N
42984,2569,2,CHICKEN 65,MED,1.5 Tray,240,-1,-1,1,-1,,chapel,12/8/2023 21:21,admin,\N,\N
42985,2569,3,CHUTNEY - MINT,MED,1/2 Tray,15,-1,1,1,-1,,chapel,12/8/2023 21:21,admin,\N,\N
42986,2569,4,CHUTNEY - TAMARIND,MED,1/2 Tray,15,1,1,1,1,,chapel,12/8/2023 21:21,admin,\N,\N
42987,2384,4,RAITHA,MED,1/4 Tray,10,-1,1,1,-1,,chapel,12/4/2023 23:59,admin,\N,\N
42988,2384,5,GULAB JAMUN,NA,40 Piece,40,-1,-1,1,-1,,chapel,12/4/2023 23:59,admin,\N,\N
42989,2564,7,NAAN - PLAIN,NA,15 pieces,45,-1,-1,1,-1,,chapel,12/8/2023 15:01,admin,\N,\N
42990,2557,8,MALAI KOFTA,MEDIUM,3/4 Tray,97.5,-1,-1,-1,-1,,raleigh,12/5/2023 23:16,admin,\N,\N
42991,2557,10,DAL BUKHARA,MEDIUM,1/2 Tray,65,-1,1,-1,-1,Dal Buhkara,raleigh,12/5/2023 23:16,admin,\N,\N
42992,2550,3,BRIYANI - PANEER,MEDIUM,5 Tray,700,0,1,1,0,,chapel,12/5/2023 23:54,admin,\N,\N
43000,2570,2,RAITHA,MED,1/4 Tray,10,-1,1,1,-1,,chapel,12/7/2023 0:07,admin,\N,\N
43002,2570,3,RASAMALAI,NA,10 Piece,20,-1,-1,1,-1,,chapel,12/7/2023 0:07,admin,\N,\N
43006,2571,2,BRIYANI - PANEER,MED,2 Tray,280,-1,1,1,-1,,chapel,12/7/2023 16:46,admin,\N,\N
43007,2571,3,CHICKEN TIKKA MASALA,MED,1 Tray,150,-1,1,1,-1,,chapel,12/7/2023 16:46,admin,\N,\N
43008,2571,4,RICE - BASMATI,NA,1 Tray,40,1,1,1,1,,chapel,12/7/2023 16:46,admin,\N,\N
43011,2452,1,MEADOWMONT MANGO,MILD,90 Cup,180,1,1,1,1,Welcome Drink,durham,12/8/2023 1:15,durham,\N,\N
43012,2452,6,SHAAM SAVERA,MILD,1.5 Tray,210,-1,1,1,-1,,durham,12/8/2023 1:15,durham,\N,\N
43013,2452,8,VARIETY RICE - KASHMIRI SAFFRON PULAO,MILD,1 Tray,130,-1,1,-1,-1,,durham,12/8/2023 1:15,durham,\N,\N
43014,2452,11,GULAB JAMUN,NONE,120 ps,120,-1,-1,1,-1,EAch cut them into 4,durham,12/8/2023 1:15,durham,\N,\N
43015,2452,13,COMBO BOX - VEGETARIAN,MED,15 Person,194.85,-1,-1,-1,-1,"vegan ,gluten",durham,12/8/2023 1:15,durham,\N,\N
43016,2452,14,RICE KHEER,NA,1 tr,100,-1,-1,-1,-1,cold,durham,12/8/2023 1:15,durham,\N,\N
43017,2452,15,SWEET ICED TEA,NA,30,60,-1,-1,-1,-1,,durham,12/8/2023 1:15,durham,\N,\N
43018,2452,16,UNSWEET ICE TEA,NA,30 Cup,60,-1,-1,-1,-1,,durham,12/8/2023 1:15,durham,\N,\N
43019,2452,4,SWEET THAI CHICKEN APPETIZER,MILD,1.5 Tray,240,-1,-1,-1,-1,,durham,12/8/2023 1:15,durham,\N,\N
43020,2572,1,CHICKEN LOLLIPOP,MED,55 Piece,220,-1,-1,1,-1,,durham,12/8/2023 15:13,admin,\N,\N
43021,2572,2,CHAPPATI,NA,55 Piece,55,1,-1,1,1,,durham,12/8/2023 15:13,admin,\N,\N
43022,2572,3,NAAN - GARLIC,NA,25 Piece,75,-1,-1,1,-1,cut in to 4 pieces,durham,12/8/2023 15:13,admin,\N,\N
43023,2572,4,BRIYANI - HYDERABAD VEG DUM,MED,1 Tray,130,-1,1,1,-1,,durham,12/8/2023 15:13,admin,\N,\N
43024,2572,5,SAAG PANEER,MED,1 Tray,140,-1,1,1,-1,,durham,12/8/2023 15:13,admin,\N,\N
43026,2572,7,VEGETABLE KORMA,MED,1 Tray,130,1,1,-1,1,,durham,12/8/2023 15:13,admin,\N,\N
43028,2572,9,BUTTER CHICKEN,MED,1 Tray,150,-1,1,1,-1,,durham,12/8/2023 15:13,admin,\N,\N
43029,2572,10,MALABAR FISH CURRY,MED,1 Tray,180,-1,1,1,-1,,durham,12/8/2023 15:13,admin,\N,\N
43031,2573,1,GOAT CHUKKA,MILD,1/2 Tray,160,1,1,1,0,,durham,12/6/2023 23:10,admin,\N,\N
43032,2573,2,CHANNA MASALA,MILD,1/2 Tray,65,1,1,1,1,,durham,12/6/2023 23:10,admin,\N,\N
43033,2573,3,BHINDI MASALA,MILD,1/2 Tray,65,0,1,1,0,,durham,12/6/2023 23:10,admin,\N,\N
43034,2573,4,RICE - BASMATI,NA,1/2 Tray,20,1,1,1,1,,durham,12/6/2023 23:10,admin,\N,\N
43035,2573,5,NAAN - PLAIN,NA,10 Piece,25,0,0,1,0,,durham,12/6/2023 23:10,admin,\N,\N
43036,2573,6,SAMOSA,MED,15 Piece,30,0,0,1,0,,durham,12/6/2023 23:10,admin,\N,\N
43037,2573,7,CHUTNEY - MINT,MILD,1/4 Tray,7.5,0,1,1,0,,durham,12/6/2023 23:10,admin,\N,\N
43038,2573,8,CHUTNEY - TAMARIND,MILD,1/4 Tray,7.5,1,1,1,1,,durham,12/6/2023 23:10,admin,\N,\N
43039,2570,1,BRIYANI - BONELESS CHICKEN,MED,1/4 Tray,40,0,1,1,0,,chapel,12/7/2023 0:07,admin,\N,\N
43040,2574,1,BRIYANI - THALAPAKATTU CHICKEN,MED,2 tray,300,-1,1,1,-1,,raleigh,12/13/2023 16:51,Raleigh,\N,\N
