ID,DELIVERY_DATE,DELIVERY_TIME,DELIVERY_MODE,DELIVERY_STATUS,INVOICE_AMOUNT,TAXES,CATERING_COST,SHOW_PRICE,DISCOUNT,GUEST_COUNT,PER_PERSON_RATE,LIVE_STALL_CHARGE,SETUP_CHARGE,EVENT_FACILITY_FEE,SERVER_CHARGE,GRATUITY,CATERING_STATUS,CATERING_LOCATION
351,4/24/2021,18:30:00,30,\N,1525,0,1525,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
492,5/12/2022,16:00:00,30,\N,8180,0,8180,9,0,1,0,0,0,\N,0,0,CANCELLED,raleigh
493,5/14/2022,11:30:00,32,\N,6460,0,6461,9,0,300,0,0,1,\N,0,0,CONFIRMED,durham
494,5/14/2022,16:00:00,30,\N,13405,0,13405,9,0,1,0,0,0,\N,0,0,CANCELLED,raleigh
522,11/5/2021,16:30:00,30,\N,809.49,0,809.49,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
541,6/10/2022,17:00:00,32,\N,4890,0,5090,9,0,230,0,0,200,\N,\N,\N,CONFIRMED,durham
550,10/28/2021,19:10:00,30,\N,238,0,238,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
552,11/5/2021,15:30:00,30,\N,2600,195,2795,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
593,2/25/2022,15:00:00,30,\N,2930,0,2930,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
606,6/11/2022,11:00:00,32,\N,8700,0,9200,9,0,300,0,300,200,\N,\N,\N,CONFIRMED,raleigh
615,5/14/2022,7:30:00,31,\N,2510,0,2511,9,0,200,0,0,1,\N,0,0,CONFIRMED,durham
646,2/12/2022,17:30:00,30,\N,2980,0,2980,9,0,1,0,0,0,\N,0,0,CONFIRMED,chapel
652,5/14/2022,15:30:00,32,\N,4005,0,4006,9,0,225,17.8,0,1,\N,\N,\N,CONFIRMED,raleigh
676,8/6/2022,17:00:00,30,\N,6305,0,6305,9,0,300,0,0,0,\N,\N,\N,CANCELLED,raleigh
681,2/20/2022,17:30:00,30,\N,680,0,680,9,0,45,0,0,0,\N,\N,\N,CONFIRMED,chapel
708,6/18/2022,18:30:00,32,\N,5175,0,5045,9,230,1,0,0,100,\N,\N,\N,CONFIRMED,durham
714,5/14/2022,17:00:00,31,\N,990,0,1040,9,0,100,0,0,50,\N,\N,\N,CONFIRMED,chapel
718,3/19/2022,13:00:00,30,\N,400,0,400,9,0,1,0,0,0,\N,0,0,CANCELLED,durham
728,4/22/2022,18:00:00,30,\N,1830,137.25,1967.25,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
729,6/26/2022,17:30:00,31,\N,960,0,1010,9,0,30,32,0,50,\N,\N,\N,CONFIRMED,raleigh
730,8/20/2022,17:00:00,32,\N,2250,0,2251,9,0,10,0,0,1,\N,\N,\N,CANCELLED,chapel
736,5/14/2022,10:15:00,30,\N,1000,0,1000,9,0,1,0,0,0,\N,0,0,CANCELLED,raleigh
737,4/17/2022,8:30:00,31,\N,320,0,390,9,0,2,0,70,0,\N,\N,\N,CONFIRMED,chapel
738,4/17/2022,12:30:00,31,\N,745,0,745,9,0,2,0,0,0,\N,\N,\N,CONFIRMED,raleigh
739,4/24/2022,17:00:00,30,\N,445,0,445,9,0,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
740,6/18/2022,17:30:00,31,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
741,7/15/2022,18:00:00,32,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
742,7/16/2022,17:00:00,32,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
743,4/10/2022,17:00:00,30,\N,530,0,250,9,280,60,0,0,0,\N,\N,\N,CONFIRMED,raleigh
746,4/7/2022,11:00:00,31,\N,767,57.52,824.52,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,raleigh
751,6/19/2022,11:30:00,31,\N,0,0,50,9,0,1,0,0,50,\N,\N,\N,CANCELLED,raleigh
753,4/17/2022,11:00:00,31,\N,930,0,930,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
756,4/24/2022,11:45:00,31,\N,1250,0,1250,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,raleigh
757,6/26/2022,17:00:00,30,\N,1075,0,1075,9,0,10,0,0,0,\N,\N,\N,CANCELLED,raleigh
761,8/6/2022,11:30:00,32,\N,7999,0,8000,9,0,190,42.1,0,1,\N,\N,\N,CONFIRMED,undecided
763,4/16/2022,18:00:00,30,\N,60,0,60,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,raleigh
764,5/7/2022,17:00:00,32,\N,5865,0,6000,9,365,500,0,500,0,\N,\N,\N,CONFIRMED,raleigh
765,4/17/2022,18:00:00,30,\N,75,0,75,9,0,2,0,0,0,\N,\N,\N,CONFIRMED,chapel
766,4/23/2022,16:00:00,30,\N,30,0,30,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
767,4/21/2022,11:15:00,30,\N,75,0,75,9,0,2,0,0,0,\N,\N,\N,CONFIRMED,chapel
768,4/23/2022,12:45:00,30,\N,1680,0,1400,9,280,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
769,4/30/2022,11:15:00,30,\N,705,52.88,757.88,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
770,4/23/2022,13:15:00,30,\N,325,0,325,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,durham
771,4/17/2022,17:00:00,30,\N,50,0,50,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
772,8/27/2022,18:00:00,32,\N,4380,0,4480,9,0,300,0,0,100,\N,\N,\N,CONFIRMED,chapel
773,4/22/2022,17:30:00,31,\N,695,0,745,9,0,40,0,0,50,\N,\N,\N,CANCELLED,raleigh
774,4/30/2022,12:00:00,32,\N,4800,0,4200,9,600,400,0,0,0,\N,\N,\N,CANCELLED,raleigh
775,4/23/2022,17:30:00,30,\N,360,0,324,9,36,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
776,4/23/2022,12:15:00,30,\N,505,0,500,9,5,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
777,4/24/2022,11:30:00,31,\N,360,0,360,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
778,4/24/2022,10:30:00,31,\N,532.5,0,479.5,9,53,1,0,0,0,\N,\N,\N,CONFIRMED,durham
779,4/23/2022,11:30:00,30,\N,175,0,175,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
780,5/19/2022,11:30:00,31,\N,682.5,51.19,903.69,9,0,1,0,120,50,\N,\N,\N,CONFIRMED,durham
781,4/24/2022,17:30:00,30,\N,427.5,32.06,459.56,9,0,2,0,0,0,\N,\N,\N,CONFIRMED,raleigh
782,5/8/2022,18:30:00,30,\N,360,0,350,9,10,2,0,0,0,\N,\N,\N,CONFIRMED,chapel
783,4/27/2022,11:30:00,31,\N,295,0,385,9,0,20,0,0,90,\N,\N,\N,CONFIRMED,durham
784,5/7/2022,11:00:00,31,\N,1100,0,1100,9,0,50,22,0,0,\N,\N,\N,CONFIRMED,chapel
785,5/21/2022,18:00:00,31,\N,445,0,495,9,0,50,0,0,50,\N,\N,\N,CONFIRMED,chapel
787,5/14/2022,11:30:00,32,\N,653.5,0,653.5,9,0,1,0,0,0,\N,\N,\N,CANCELLED,raleigh
788,5/1/2022,10:30:00,31,\N,482.5,0,390,9,92.5,1,0,0,0,\N,\N,\N,CONFIRMED,durham
789,4/27/2022,10:30:00,31,\N,535,40.13,625.13,9,0,45,0,0,50,\N,\N,\N,CONFIRMED,raleigh
791,5/8/2022,13:15:00,30,\N,155,11.63,186.63,9,0,12,0,0,20,\N,\N,\N,CONFIRMED,chapel
792,4/30/2022,17:45:00,30,\N,412.5,30,430,9,12.5,25,0,0,0,\N,\N,\N,CONFIRMED,raleigh
793,4/28/2022,18:00:00,31,\N,470,0,500,9,20,25,0,0,50,\N,\N,\N,CONFIRMED,raleigh
794,7/23/2022,18:00:00,32,\N,810,0,780,9,80,40,0,0,50,\N,\N,\N,CONFIRMED,raleigh
795,5/1/2022,11:00:00,31,\N,825,0,795,9,30,63,0,0,0,\N,\N,\N,CONFIRMED,raleigh
796,5/1/2022,17:00:00,32,\N,1630,0,1350,9,280,80,0,0,0,\N,\N,\N,CONFIRMED,raleigh
797,5/7/2022,12:00:00,32,\N,0,0,0,9,0,150,0,0,0,\N,\N,\N,CONFIRMED,chapel
798,4/20/2022,17:00:00,30,\N,60,0,60,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
799,5/17/2022,11:10:00,31,\N,990,74.25,1114.25,9,0,40,0,0,50,\N,\N,\N,CONFIRMED,durham
800,5/5/2022,11:00:00,31,\N,506.5,37.99,594.49,9,0,25,0,0,50,\N,\N,\N,CONFIRMED,durham
801,6/11/2022,17:00:00,32,\N,1200,0,1250,9,50,80,0,0,100,\N,\N,\N,CONFIRMED,chapel
802,4/30/2022,16:00:00,30,\N,485,0,420,9,65,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
803,5/7/2022,23:30:00,30,\N,340,0,340,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
804,5/4/2022,16:45:00,30,\N,315,22.5,322.5,9,15,30,0,0,0,\N,\N,\N,CONFIRMED,durham
805,5/7/2022,11:30:00,30,\N,412.5,30.94,443.44,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,raleigh
806,5/5/2022,17:00:00,32,\N,1727.5,0,1802.5,9,0,125,0,0,75,\N,\N,\N,CANCELLED,raleigh
807,5/7/2022,14:30:00,30,\N,350,0,350,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,durham
808,5/14/2022,15:30:00,32,\N,770,0,845,9,0,55,0,0,75,\N,0,0,CONFIRMED,chapel
809,5/7/2022,11:15:00,30,\N,635,0,635,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
810,5/7/2022,16:00:00,30,\N,470,0,470,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
811,5/8/2022,23:30:00,30,\N,305,0,300,9,5,50,0,0,0,\N,\N,\N,CONFIRMED,raleigh
812,5/14/2022,11:00:00,31,\N,775,0,825,9,0,50,0,0,50,\N,\N,\N,CONFIRMED,raleigh
813,5/5/2022,18:00:00,31,\N,627.5,0,627.5,9,0,55,0,0,0,\N,\N,\N,CONFIRMED,raleigh
814,5/7/2022,17:00:00,30,\N,692.5,0,692.5,9,0,50,0,0,0,\N,\N,\N,CANCELLED,chapel
815,6/8/2022,18:00:00,30,\N,427.5,0,427.5,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,durham
816,6/11/2022,18:00:00,32,\N,2400,0,3000,9,0,60,40,600,0,\N,\N,\N,CANCELLED,chapel
817,5/7/2022,14:30:00,30,\N,75,5.63,80.63,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,raleigh
818,5/12/2022,18:00:00,30,\N,395,0,395,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,raleigh
819,5/14/2022,11:30:00,32,\N,1960,0,0,9,2360,90,0,300,100,\N,\N,\N,CANCELLED,raleigh
820,5/15/2022,10:00:00,31,\N,685,0,810,9,25,25,0,0,150,\N,\N,\N,CONFIRMED,durham
821,6/10/2022,10:30:00,31,\N,800,0,801,9,0,20,40,0,1,\N,\N,\N,CONFIRMED,durham
822,5/12/2022,11:30:00,31,\N,292.5,0,320,9,22.5,15,0,0,50,\N,\N,\N,CONFIRMED,raleigh
823,5/28/2022,18:30:00,32,\N,1925,144.38,2069.38,9,0,35,55,0,0,\N,\N,\N,CONFIRMED,durham
824,5/17/2022,11:00:00,30,\N,300,0,187.5,9,112.5,15,0,0,0,\N,\N,\N,CONFIRMED,raleigh
825,5/12/2022,23:30:00,30,\N,240,0,240,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
826,5/14/2022,18:00:00,30,\N,130,0,130,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
827,5/21/2022,17:00:00,31,\N,920,0,1020,9,0,40,0,0,100,\N,0,0,CONFIRMED,durham
828,6/26/2022,17:00:00,32,\N,3451.5,0,3452.5,9,0,90,38.35,0,1,\N,\N,\N,CONFIRMED,raleigh
829,5/13/2022,12:30:00,30,\N,102.5,0,102.5,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,chapel
830,5/13/2022,17:30:00,31,\N,340,0,390,9,0,20,0,0,50,\N,\N,\N,CONFIRMED,raleigh
831,5/20/2022,16:30:00,30,\N,590,0,570,9,20,30,0,0,0,\N,\N,\N,CONFIRMED,chapel
832,7/31/2022,12:00:00,32,\N,1500,0,1800,9,0,150,0,200,100,\N,\N,\N,CANCELLED,durham
833,10/14/2022,15:30:00,30,\N,8850,663.75,9513.75,9,0,150,59,0,0,\N,0,0,CONFIRMED,durham
834,5/17/2022,18:00:00,30,\N,100,7.5,107.5,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
835,5/21/2022,17:45:00,31,\N,410,30.75,440.75,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
836,5/22/2022,11:30:00,30,\N,185,0,185,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
837,9/5/2022,15:30:00,32,\N,4800,0,4900,9,0,120,40,0,100,\N,\N,\N,CANCELLED,raleigh
838,5/25/2022,18:00:00,31,\N,1007.5,0,902.5,9,105,70,0,0,0,\N,\N,\N,CONFIRMED,durham
839,5/19/2022,18:00:00,30,\N,395,29.63,424.63,9,0,30,0,0,0,\N,\N,\N,CONFIRMED,raleigh
840,6/18/2022,17:30:00,32,\N,1047.5,0,1072.5,9,0,50,0,0,25,\N,\N,\N,CONFIRMED,durham
841,9/7/2022,11:30:00,32,\N,2000,0,2100,9,0,50,40,0,100,\N,\N,\N,CANCELLED,durham
842,7/13/2022,9:30:00,32,\N,1885,141.38,2126.38,9,0,120,0,0,100,\N,\N,\N,CONFIRMED,durham
843,5/21/2022,18:00:00,30,\N,321.5,0,321.5,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,durham
844,5/26/2022,11:30:00,31,\N,322.5,0,322.5,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,durham
845,6/11/2022,8:00:00,32,\N,1995,0,2195,9,0,300,0,0,200,\N,\N,\N,CONFIRMED,durham
846,6/11/2022,9:00:00,32,\N,2512.5,0,2612.5,9,0,300,0,0,100,\N,\N,\N,CONFIRMED,raleigh
847,5/22/2022,13:00:00,30,\N,75,0,75,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,raleigh
848,7/9/2022,17:00:00,32,\N,1880,0,2180,9,0,100,0,0,300,\N,\N,\N,CONFIRMED,durham
849,6/12/2022,10:30:00,30,\N,845.2,0,845.2,9,0,40,21.13,0,0,\N,\N,\N,CONFIRMED,durham
850,5/25/2022,17:30:00,31,\N,375,0,375,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,durham
851,6/15/2022,17:00:00,30,\N,165,0,165,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
852,5/29/2022,11:00:00,31,\N,490,0,440,9,50,50,0,0,0,\N,\N,\N,CONFIRMED,durham
853,5/29/2022,15:30:00,30,\N,450,33.75,483.75,9,0,50,0,0,0,\N,\N,\N,CONFIRMED,chapel
854,5/29/2022,17:30:00,32,\N,467.5,0,527.5,9,0,30,0,0,60,\N,\N,\N,CONFIRMED,durham
855,6/1/2022,17:30:00,31,\N,507.5,0,502.5,9,30,30,0,0,25,\N,\N,\N,CONFIRMED,durham
856,5/29/2022,17:00:00,30,\N,140,0,140,9,0,10,14,0,0,\N,\N,\N,CONFIRMED,chapel
857,5/29/2022,14:30:00,31,\N,575,0,675,9,0,2,0,0,100,\N,0,0,CONFIRMED,raleigh
858,8/13/2022,12:00:00,32,\N,0,0,1,9,0,110,0,0,1,\N,\N,\N,CANCELLED,chapel
859,5/29/2022,18:00:00,30,\N,112.5,8.44,120.94,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
860,5/29/2022,11:30:00,30,\N,150,0,150,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
861,6/11/2022,15:15:00,30,\N,662.5,0,662.5,9,0,40,0,0,0,\N,\N,\N,CONFIRMED,durham
862,5/29/2022,17:00:00,30,\N,102.5,7.69,110.19,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
863,7/23/2022,18:00:00,32,\N,2022,0,2422,9,0,82,0,300,100,\N,\N,\N,CONFIRMED,durham
864,6/4/2022,16:30:00,31,\N,592.5,0,642.5,9,0,1,0,0,50,\N,\N,\N,CONFIRMED,chapel
865,6/10/2022,17:30:00,31,\N,652.5,0,677.5,9,0,40,0,0,25,\N,\N,\N,CONFIRMED,chapel
866,6/4/2022,18:00:00,31,\N,447.5,0,397.5,9,50,30,0,0,0,\N,\N,\N,CONFIRMED,durham
867,6/5/2022,11:30:00,31,\N,507.5,0,452.5,9,55,30,0,0,0,\N,\N,\N,CONFIRMED,durham
868,6/5/2022,10:30:00,31,\N,432.5,0,379.5,9,53,1,0,0,0,\N,\N,\N,CONFIRMED,durham
869,6/11/2022,8:30:00,30,\N,282.5,0,282.5,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
870,6/11/2022,12:00:00,30,\N,845,0,845,9,0,100,0,0,0,\N,0,0,CONFIRMED,durham
871,6/2/2022,23:30:00,30,\N,0,0,0,9,0,10,0,0,0,\N,\N,\N,CANCELLED,raleigh
872,6/2/2022,23:30:00,30,\N,120,0,120,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,raleigh
873,6/2/2022,23:30:00,30,\N,0,0,0,9,0,10,0,0,0,\N,\N,\N,CANCELLED,raleigh
874,6/11/2022,17:00:00,30,\N,190,0,190,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,chapel
875,6/10/2022,17:00:00,31,\N,1410,0,1460,9,0,120,0,0,50,\N,\N,\N,CANCELLED,raleigh
876,6/4/2022,14:00:00,30,\N,140,10.5,150.5,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
877,6/4/2022,14:00:00,30,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
878,6/5/2022,18:00:00,31,\N,420,0,420,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
879,6/5/2022,18:00:00,31,\N,0,0,0,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
880,6/11/2022,18:00:00,30,\N,2010,0,2000,9,10,350,0,0,0,\N,0,0,CONFIRMED,raleigh
881,6/10/2022,18:00:00,32,\N,1640,0,1740,9,0,40,0,0,100,\N,\N,\N,CONFIRMED,raleigh
882,6/11/2022,11:00:00,30,\N,790,0,790,9,0,60,0,0,0,\N,\N,\N,CONFIRMED,chapel
883,6/12/2022,18:00:00,31,\N,535,0,536,9,0,70,0,0,1,\N,\N,\N,CANCELLED,raleigh
884,6/8/2022,14:30:00,30,\N,256,0,256,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,raleigh
885,8/13/2022,9:00:00,32,\N,2250,0,2550,9,0,150,0,200,100,\N,\N,\N,CANCELLED,undecided
886,8/13/2022,10:30:00,32,\N,3675,0,3600,9,76,300,0,0,1,\N,\N,\N,CONFIRMED,raleigh
887,6/19/2022,18:00:00,31,\N,825,0,875,9,0,65,0,0,50,\N,\N,\N,CONFIRMED,raleigh
888,6/9/2022,17:00:00,30,\N,77.5,5.81,83.31,9,0,9,0,0,0,\N,\N,\N,CONFIRMED,chapel
889,6/9/2022,11:00:00,31,\N,552.5,41.44,643.94,9,0,30,0,0,50,\N,\N,\N,CONFIRMED,durham
890,6/10/2022,15:00:00,30,\N,120,0,120,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,raleigh
891,6/12/2022,10:30:00,31,\N,502.5,0,438.5,9,65,1,0,0,1,\N,\N,\N,CONFIRMED,durham
892,6/9/2022,20:30:00,30,\N,197.5,0,197.5,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,chapel
893,6/11/2022,11:00:00,30,\N,715,53.63,768.63,9,0,35,0,0,0,\N,\N,\N,CONFIRMED,chapel
894,7/2/2022,18:00:00,32,\N,2052.5,0,2152.5,9,0,100,0,0,100,\N,\N,\N,CANCELLED,raleigh
895,8/19/2022,11:30:00,30,\N,1600,0,1600,9,0,40,40,0,0,\N,\N,\N,CONFIRMED,raleigh
896,8/19/2022,15:30:00,32,\N,3000,0,3180,9,0,60,50,0,180,\N,\N,\N,CONFIRMED,durham
897,6/19/2022,23:30:00,31,\N,0,0,50,9,0,90,0,0,50,\N,\N,\N,CANCELLED,raleigh
898,6/11/2022,13:00:00,30,\N,330,0,330,9,0,15,22,0,0,\N,\N,\N,CONFIRMED,chapel
899,8/13/2022,12:00:00,31,\N,1610,0,1660,9,0,80,0,0,50,\N,\N,\N,CANCELLED,durham
900,6/19/2022,11:00:00,32,\N,1830,0,1930,9,0,100,0,0,100,\N,\N,\N,CONFIRMED,durham
901,6/19/2022,16:30:00,31,\N,790,59.25,899.25,9,0,25,0,0,50,\N,\N,\N,CONFIRMED,raleigh
902,7/2/2022,17:30:00,31,\N,600,0,650,9,0,95,0,0,50,\N,\N,\N,CONFIRMED,chapel
903,11/25/2022,12:00:00,32,\N,4810,0,4811,9,0,130,37,0,1,\N,0,0,CONFIRMED,raleigh
904,11/25/2022,18:00:00,32,\N,4810,0,4860,9,0,130,37,0,50,\N,0,0,CONFIRMED,raleigh
905,11/26/2022,8:00:00,32,\N,1360,0,1361,9,0,80,17,0,1,\N,0,0,CONFIRMED,raleigh
906,11/25/2022,8:30:00,31,\N,1840,0,1841,9,0,80,23,0,1,\N,0,0,CONFIRMED,raleigh
907,6/18/2022,17:00:00,30,\N,340,0,340,9,0,30,0,0,0,\N,\N,\N,CONFIRMED,raleigh
908,6/15/2022,14:30:00,31,\N,307.5,0,332.5,9,0,100,0,0,25,\N,\N,\N,CONFIRMED,raleigh
910,7/8/2022,18:30:00,32,\N,0,0,100,9,0,60,0,0,100,\N,\N,\N,CANCELLED,raleigh
911,6/18/2022,17:00:00,30,\N,240,0,240,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
912,6/19/2022,10:30:00,30,\N,460,0,415,9,45,1,0,0,0,\N,\N,\N,CONFIRMED,durham
913,8/6/2022,17:00:00,30,\N,2,0,2,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
914,6/19/2022,14:30:00,30,\N,320,0,320,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
915,6/18/2022,12:00:00,30,\N,105,0,105,9,0,12,0,0,0,\N,\N,\N,CONFIRMED,raleigh
916,6/19/2022,14:00:00,30,\N,200,0,200,9,0,3,0,0,0,\N,\N,\N,CONFIRMED,chapel
917,6/19/2022,18:30:00,30,\N,0,0,0,9,0,15,0,0,0,\N,\N,\N,CANCELLED,raleigh
918,6/26/2022,12:30:00,30,\N,445,33.38,478.38,9,0,25,0,0,0,\N,\N,\N,CONFIRMED,chapel
919,7/3/2022,17:00:00,31,\N,3757.5,0,3807.5,9,0,170,0,0,50,\N,\N,\N,CONFIRMED,durham
920,7/10/2022,18:30:00,32,\N,477.5,0,527.5,9,0,40,0,0,50,\N,\N,\N,CONFIRMED,chapel
921,6/25/2022,14:30:00,31,\N,660,0,700,9,60,30,0,0,100,\N,0,0,CONFIRMED,chapel
922,6/22/2022,14:30:00,30,\N,30,0,30,9,0,1,0,0,0,\N,\N,\N,CANCELLED,durham
923,6/26/2022,10:30:00,30,\N,867.5,0,782.5,9,85,1,0,0,0,\N,\N,\N,CONFIRMED,durham
925,6/25/2022,10:30:00,30,\N,305,0,275,9,30,1,0,0,0,\N,\N,\N,CONFIRMED,durham
926,6/26/2022,11:30:00,30,\N,950,0,900,9,50,1,0,0,0,\N,\N,\N,CONFIRMED,durham
927,6/24/2022,17:30:00,30,\N,472.5,0,472.5,9,0,20,0,0,0,\N,\N,\N,CONFIRMED,raleigh
928,7/9/2022,18:30:00,31,\N,785,0,835,9,0,1,0,0,50,\N,\N,\N,CONFIRMED,durham
930,6/25/2022,13:00:00,30,\N,150,0,150,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,raleigh
931,7/2/2022,18:30:00,32,\N,3540,265.5,3905.5,9,0,100,0,0,100,\N,\N,\N,CONFIRMED,chapel
932,6/28/2022,18:00:00,31,\N,505,34.13,539.13,9,50,1,0,0,50,\N,\N,\N,CONFIRMED,durham
933,7/9/2022,11:15:00,30,\N,200,0,200,9,0,50,0,0,0,\N,0,0,CONFIRMED,raleigh
934,7/3/2022,11:30:00,31,\N,100,0,150,9,0,50,0,0,50,\N,\N,\N,CONFIRMED,raleigh
935,6/28/2022,17:30:00,30,\N,335,0,305,9,30,1,0,0,0,\N,\N,\N,CONFIRMED,durham
936,11/19/2022,18:00:00,30,\N,19250,0,19250,9,0,350,55,0,0,\N,\N,0,CANCELLED,chapel
937,7/2/2022,17:30:00,30,\N,387.5,0,300.5,9,87,1,0,0,0,\N,\N,\N,CONFIRMED,durham
939,8/20/2022,18:00:00,31,\N,2400,0,2500,9,0,80,30,0,100,\N,\N,\N,CONFIRMED,chapel
940,8/21/2022,11:30:00,32,\N,3450,0,3101,9,350,115,30,0,1,\N,\N,\N,CONFIRMED,durham
941,7/3/2022,17:00:00,30,\N,555,0,555,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
942,7/3/2022,11:30:00,30,\N,410,0,400,9,10,30,0,0,0,\N,\N,\N,CONFIRMED,raleigh
943,7/30/2022,11:30:00,30,\N,2400,0,2400,9,0,60,40,0,0,\N,\N,\N,CONFIRMED,chapel
944,7/16/2022,14:00:00,30,\N,360,0,360,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,durham
946,7/11/2022,17:00:00,30,\N,570,0,570,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
947,7/9/2022,18:00:00,30,\N,660,0,660,9,0,45,0,0,0,\N,0,0,CONFIRMED,raleigh
948,7/6/2022,11:00:00,31,\N,382.5,28.69,461.19,9,0,20,0,0,50,\N,\N,\N,CONFIRMED,raleigh
949,7/10/2022,10:30:00,30,\N,425,0,385,9,40,1,0,0,0,\N,\N,\N,CONFIRMED,durham
950,7/30/2022,18:00:00,32,\N,2905,0,3155,9,0,70,0,0,250,\N,\N,\N,CANCELLED,chapel
951,7/9/2022,12:00:00,30,\N,1140,0,1140,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,raleigh
952,7/10/2022,17:00:00,32,\N,917.5,0,1000,9,17.5,40,0,0,100,\N,\N,\N,CONFIRMED,durham
953,8/5/2022,18:00:00,32,\N,4000,0,4001,9,0,100,40,0,1,\N,\N,\N,CONFIRMED,durham
954,7/9/2022,18:00:00,30,\N,380,0,380,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
955,8/6/2022,17:00:00,32,\N,3587.5,0,3837.5,9,0,250,0,0,250,\N,\N,\N,CONFIRMED,raleigh
956,7/10/2022,14:00:00,30,\N,0,0,0,9,0,10,0,0,0,\N,\N,\N,CANCELLED,chapel
957,7/10/2022,14:00:00,30,\N,72,5.4,77.4,9,0,10,0,0,0,\N,\N,\N,CONFIRMED,chapel
958,7/17/2022,12:00:00,30,\N,280,0,280,9,0,50,0,0,0,\N,\N,\N,CANCELLED,raleigh
959,7/9/2022,14:05:00,30,\N,465,0,465,9,0,15,0,0,0,\N,\N,\N,CONFIRMED,raleigh
960,7/9/2022,11:30:00,30,\N,90,0,90,9,0,1,0,0,0,\N,\N,\N,CONFIRMED,durham
961,10/8/2022,17:00:00,32,\N,0,0,150,9,0,90,0,0,150,\N,\N,0,CANCELLED,chapel
